1210;reportaż;die;Reportage;Reportagen;0;
1211;restauracja;das;Restaurant;Restaurants;0;
1212;recepta/przepis;das;Rezept;Rezepte;0;
1213;recepcja;die;Rezeption;Rezeptionen;0;
1214;kierunek;die;Richtung;Richtungen;1;
1215;baton;der;Riegel;Riegel;0;
1216;diabelskie koło;das;Riesenrad;Riesenräder;0;
1217;bydło;das;Rind;Rinder;0;
1218;pieczeń wołowa;der;Rinderbraten;;0;
1219;koło;der;Ring;Ringe;0;
1220;rzut pierścieniem;das;Ringwerfen;;0;
1221;ryzyko;das;Risiko;;0;
1222;spódnica;der;Rock;Röcke;0;
1223;rolka;die;Rolle;Rollen;0;
1224;wózek inwalidzki;der;Rollstuhl;Rollstühle;0;
1225;róża;die;Rose;Rosen;0;
1226;retrospekcja;der;Rückblick;Rückblicke;0;
1227;plecy;der;Rücken;Rücken;0;
1228;plecak;der;Rucksack;Rucksäcke;0;
1229;tył;die;Rückseite;Rückseiten;0;
1230;cisza;die;Ruhe;brak;0;
1231;sala;der;Saal;Säle;0;
1232;rzecz;die;Sache;Sachen;0;
1233;bieg w workach;das;Sackhüpfen;;0;
1234;sok;der;Saft;Säfte;0;
1235;śmietana;die;Sahne;brak;0;
1236;sałatka;der;Salat;Salate;0;
1237;maść;die;Salbe;Salben;0;
1238;salon;der;Salon;Salons;0;
1239;sól;das;Salz;brak;0;
1240;sobota;der;Samstag;Samstage;0;
1241;piosenkarz;der;Sänger;Sänger;0;
1242;piosenkarka;die;Sängerin;Sängerinnan;0;
1243;satyra;die;Satire;;0;
1244;zdanie;der;Satz;Sätze;0;
1245;kolejność zdania;die;Satzstellung;;0;
1246;tlen;der;Sauerstoff;;0;
1247;wykres słupkowy;das;Säulendiagramm;Säulendiagramme;0;
1248;sauna;die;Sauna;Saunen;0;
1249;skm;die;S-bahn;S-bahnen;0;
1250;pudło;die;Schachtel;Schachteln;0;
1251;owca;das;Schaf;Schafe;0;
1252;cień;der;Schatten;Schatten;0;
1253;skarbek;der;Schatz;Schätze;0;
1254;aktor;der;Schauspieler;Schauspieler;0;
1255;aktorka;die;Schauspielerin;Schauspielerinnen;0;
1256;nożyczki;die;Schere;Scheren;0;
1257;zmiana;die;Schicht;Schichten;0;
1258;praca wielozmianowa;der;Schichtdienst;;0;
1259;statek;das;Schiff;Schiffe;0;
1260;znak;das;Schild;Schilder;0;
1261;opis;die;Schilderung;;0;
1262;szynka;der;Schinken;Schinken;0;
1263;parasol;der;Schirm;Schirme;0;
1264;śpiwór;der;Schlafsack;Schlafsäcke;0;
1265;sypialnia;das;Schlafzimmer;Schlafzimmer;0;
1266;przebiegłość;der;Schlaue;;0;
1267;pies zaprzęgowy;der;Schlittenhund;;0;
1268;zamek;das;Schloss;Schlösser;0;
1269;koniec;der;Schluss;Schlüsse;0;
1270;klucz;der;Schlüssel;Schlüssel;0;
1271;ból;der;Schmerz;Schmerzen;0;
1272;tabletka przeciwbólowa;die;Schmerztablette;Schmerztabletten;0;
1273;ozdoba/biżuteria;der;Schmuck;brak;0;
1274;biżuteria;das;Schmuckstück;;0;
1275;śnieg;der;Schnee;brak;0;
1276;śnieżny krajobraz;die;Schneelandschaft;;0;
1277;bałwan;der;Schneemann;Schneemänner;0;
1278;cięcie;der;Schnitt;Schnitte;0;
1279;sznycel;das;Schnitzel;Schnitzel;0;
1280;katar;der;Schnupfen;Schnupfen;0;
1281;czekolada;die;Schokolade;Schokoladen;0;
1282;łono/kolana;der;Schoß;;0;
1283;szafa;der;Schrank;Schränke;0;
1284;śrubokręt;der;Schraubenzieher;;0;
1285;strach;der;Schreck;;0;
1286;notes;der;Schreibblock;Schreibblöcke;0;
1287;pismo;das;Schreiben;Schreiben;0;
1288;biurko;der;Schreibtisch;Schreibtische;0;
1289;pisarz;der;Schriftsteller;;0;
1290;krok;der;Schritt;Schritte;0;
1291;nieśmiałość;die;Schüchternheit;;0;
1292;but;der;Schuh;Schuhe;0;
1293;dług;die;Schuld;Schulden;0;
1294;szkoła;die;Schule;Schulen;0;
1295;uczeń;der;Schüler;Schüler;0;
1296;uczennica;die;Schülerin;Schülerinnen;0;
1297;ramię;die;Schulter;Schultern;0;
1298;miska;die;Schüssel;Schüsseln;0;
1299;miska;die;Schüssel;;0;
1300;ochrona;der;Schutz;brak;0;
1301;słabość;die;Schwäche;;0;
1302;szwagier;der;Schwager;Schwäger;0;
1303;szwagierka;die;Schwägerin;Schwägerinnen;0;
1304;świnia;das;Schwein;Schweine;0;
1305;pot;der;Schweiß;;0;
1306;środek ciężkości/istota;der;Schwerpunkt;;0;
1307;siostra;die;Schwester;Schwestern;0;
1308;trudność;die;Schwierigkeit;;0;
1309;basen;das;Schwimmbad;Schwimmbäder;0;
1310;jezioro;der;See;Seen;0;
1311;żaglówka;das;Segelboot;Sagelboote;0;
1312;mydło;die;Seife;Seifen;0;
1313;lina;das;Seil;Seile;0;
1314;sekretarz;der;Sekretär;Sekretäre;0;
1315;sekretariat;das;Sekretariat;Sekretariate;0;
1316;sekretarka;die;Sekretärin;Sekretärinen;0;
1317;sekunda;die;Sekunde;Sekunden;0;
1318;samodzielność;die;Selbsthilfe;;0;
1319;audycja;die;Sendung;Sendungen;0;
1320;dom starców;das;Seniorenheim;Seniorenheime;0;
1321;wrzesień;der;September;September;0;
1322;serial;die;Serie;Serien;0;
1323;serwis;der;Service;brak;0;
1324;fotel;der;Sessel;Sessel;0;
1325;pewność/bezpieczeństwo;die;Sicherheit;;0;
1326;sylwester;das;Silverster;brak;0;
1327;zwyczaj;die;Sitte;Sitten;0;
1328;sytuacja;die;Situation;Situationen;0;
1329;konferencja;die;Sitzung;Sitzungen;0;
1330;urlop narciarski;der;Skiurlaub;;0;
1331;smartfon;das;Smartphone;Smartphones;0;
1332;skarpeta;die;Socke;Socken;0;
1333;kanapa;das;Sofa;Sofas;0;
1334;software;die;Software;brak;0;
1335;podeszwa/dno;die;Sohle;Sohlen;0;
1336;syn;der;Sohn;Söhne;0;
1337;lato;der;Sommer;Sommer;0;
1338;oferta specjalna;das;Sonderangebot;Sonderangebote;0;
1339;słońce;die;Sonne;brak;0;
1340;krem do opalania;die;Sonnencreme;Sonnencremes;0;
1341;zaćmienie słońca;die;Sonnenfinsternis;;0;
1342;niedziela;der;Sonntag;Sonntage;0;
1343;zmartwienie;die;Sorge;Sorgen;0;
1344;sos;die;Soße;Soßen;0;
1345;nauka o społeczeństwie;die;Sozialkunde;brak;0;
1346;przyjemność;der;Spaß;brak;0;
1347;druga zmiana;die;Spätschicht;Spätschichten;0;
1348;spacer;der;Spaziergang;Spaziergänge;0;
1349;pamięć/strych;der;Speicher;;0;
1350;pojemność pamięci;die;Speicherkapazität;;0;
1351;potrawa;die;Speise;Speisen;0;
1352;karta dań;die;Speisekarte;Speisekarten;0;
1353;składka;die;Spende;Spenden;0;
1354;gra;das;Spiel;Spiele;0;
1355;plac zabaw;der;Spielplatz;Spielplätze;0;
1356;zabawka;das;Spielzeug;Spielzeuge;0;
1357;sport;der;Sport;brak;0;
1358;dyscyplina sportowa;die;Sportart;Sportarten;0;
1359;język;die;Sprache;Sprachen;0;
1360;godziny przyjęć;die;Sprechstunde;Sprechstunden;0;
1361;zlew;das;Spülbecken;;0;
1362;zmywarka;die;Spülmaschine;Spülmaschinen;0;
1363;ścieżka;die;Spur;Spuren;0;
1364;kraj;der;Staat;Staaten;0;
1365;obywatelstwo;die;Staatsangehörigkeit;Staatsangehörigkeiten;0;
1366;pręcik;das;Stäbchen;;0;
1367;stadion;das;Stadion;Stadien;0;
1368;miasto;die;Stadt;Städte;0;
1369;wycieczka miejska;der;Städtetrip;;0;
1370;oprowadzanie po mieście;die;Stadtführung;Stadtführungen;0;
1371;mapa;der;Stadtplan;Stadtpläne;0;
1372;stały gość;der;Stammgast;Gäste;0;
1373;stan;der;Stand;;0;
1374;gwiazda;der;Star;Stars;0;
1375;siła;die;Stärke;;0;
1376;start;der;Start;Starts;0;
1377;stacja;die;Station;Stationen;0;
1378;statystyka;die;Statistik;Statistiken;0;
1379;korek;der;Stau;Staus;0;
1380;podatek;die;Stauer;Stauern;0;
1381;gniazdko;die;Steckdose;Steckdosen;0;
1382;wtyczka;der;Stecker;Stecker;0;
1383;kamień;der;Stein;Steine;0;
1384;miejsce;die;Stelle;Stellen;0;
1385;gwiazda;der;Stern;Sterne;0;
1386;gwieździste niebo;der;Sternenhimmel;;0;
1387;podatek;die;Steuer;Steuern;0;
1388;kierownica;der;Steuer;Steuer;0;
1389;najważniejszy punkt;der;Stichpunkt;Stichpunkte;0;
1390;pisak;der;Stift;Stifte;0;
1391;głos;die;Stimme;Stimmen;0;
1392;nastrój;die;Stimmung;Stimmungen;0;
1393;piętro;der;Stock;Stock;0;
1394;materiał;der;Stoff;Stoffe;0;
1395;kara;die;Strafe;Strafen;0;
1396;mandat;der;Strafzettel;Strafzettel;0;
1397;faza;die;Strähne;;0;
1398;plaża;der;Strand;Strände;0;
1399;ulica;die;Straße;Straßen;0;
1400;tramwaj;die;Straßenbahn;Straßenbahnen;0;
1401;bukiet;das;Strauß;Sträuße;0;
1402;zapałka;das;Streichholz;Streichhölzer;0;
1403;kłótnia;der;Streit;brak;0;
1404;stres;der;Stress;Stresse;0;
1405;kreska;der;Strich;Striche;0;
1406;lina;das;Strick;;0;
1407;kawałek;das;Stück;Stücke;0;
1408;kierunek studiów;der;Studiengang;;0;
1409;wybór kierunku studiów;die;Studienwahl;;0;
1410;studia;das;Studium;brak;0;
1411;stopień;die;Stufe;Stufen;0;
1412;krzesło;der;Stuhl;Stühle;0;
1413;godzina;die;Stunde;Stunden;0;
1414;wichura;der;Sturm;Stürme;0;
1415;wyszukiwanie;die;Suche;;0;
1416;południe;der;Süden;brak;0;
1417;suma;die;Summe;Summen;0;
1418;supermarket;der;Supermarkt;Supermärkte;0;
1419;zupa;die;Suppe;Suppen;0;
1420;słodycze;die;Süßigkeit;Süßigkeiten;0;
1421;system;das;System;Systeme;0;
1422;tabela;die;Tabelle;Tabellen;0;
1423;tablet;das;Tablet;Tablets;0;
1424;tabletka;die;Tablette;Tabletten;0;
1425;tablica;die;Tafel;Tafeln;0;
1426;dzień;der;Tag;Tage;0;
1427;światło dzienne;das;Tageslicht;;0;
1428;porządek dnia;die;Tagesordnung;;0;
1429;pora dnia;die;Tageszeit;Tageszeiten;0;
1430;dziennik;die;Tageszeitung;;0;
1431;dolina;das;Tal;Täler;0;
1432;stacja benzynowa;die;Tankstelle;Tankstellen;0;
1433;ciotka;die;Tante;Tanten;1;
1434;taniec;der;Tanz;Tänze;0;
1435;impreza taneczna;die;Tanztveranstaltung;;0;
1436;torba;die;Tasche;Taschen;0;
1437;latarka;die;Taschenlampe;Taschenlampen;0;
1438;scyzoryk;das;Taschenmesser;Taschenmesser;0;
1439;filiżanka;die ;Tasse;Tassen;0;
1440;klawiatura;die;Tastatur;Tastaturen;0;
1441;klawisz;die;Taste;Tasten;0;
1442;zajecie/praca;die;Tätigkeit;;0;
1443;zakres działalności;der;Tätigkeitsbereich;;0;
1444;wymiana;der;Tausch;;0;
1445;taxi;das;Taxi;Taxis;0;
1446;kierowca taskówki;der;Taxifahrer;Taxifahrer;0;
1447;zespół;das;Team;Teams;0;
1448;technik;der;Techniker;Techniker;0;
1449;herbata;der;Tee;Tees;0;
1450;część;der;Teil;Teile;0;
1451;udział;die;Teilnahme;Teilnahmen;0;
1452;pół etatu;die;Teilzeit;Teilzeiten;0;
1453;telefon;der;Telefon;Telefone;0;
1454;numer telefonu;die;Telefonnummer;Telefonnummern;0;
1455;talerz;der;Teller;Teller;0;
1456;temperatura;die;Temperatur;Temperaturen;0;
1457;tenis;das;Tennis;brak;0;
1458;dywan;der;Teppich;Teppiche;0;
1459;termin;der;Termin;Termine;0;
1460;test;der;Test;Tests;0;
1461;tekst;der;Text;Texte;0;
1462;teatr;das;Theater;Theater;0;
1463;sztuka teatralna;das;Theaterstück;Theaterstücke;0;
1464;temat;das;Thema;Themen;0;
1465;teoria;die;Theorie;Theorien;0;
1466;bilet;das;Ticket;Tickets;0;
1467;zwierzę;das;Tier;Tiere;0;
1468;weterynarka;die;Tierärztin;Tierärztinnen;0;
1469;tygrys;der;Tiger;Tiger;0;
1470;wskazówka;der;Tipp;Tipps;0;
1471;stół;der;Tisch;Tische;0;
1472;maniery przy stole;die;Tischmanieren;;0;
1473;tenis stołowy;das;Tischtennis;brak;0;
1474;tytuł;der;Titel;;0;
1475;córka;die;Tochter;Töchter;0;
1476;toaleta;die;Toilette;brak;0;
1477;pomidor;die;Tomate;Tomaten;0;
1478;garnek;der;Topf;Töpfe;0;
1479;brama;das;Tor;Tore;0;
1480;tort;die;Torte;Torten;0;
1481;diagram kołowy;das;Tortendiagramm;Tortendiagramme;0;
1482;podróż;die;Tour;Touren;0;
1483;turysta;der;Tourist;Touristen;0;
1484;turystka;die;Touristin;Touristennen;0;
1485;tournee;die;Tournee;Tournees;0;
1486;trener;der;Trainer;Trainer;0;
1487;trenerka;die;Trainerin;Trainerinnen;0;
1488;trening;das;Training;Trainings;0;
1489;łza;die;Träne;Tränen;0;
1490;przejrzystość;die;Transparenz;;0;
1491;plotki;der;Tratsch;;0;
1492;sen;der;Traum;Träume;0;
1493;ślub;die;Trauung;Trauungen;0;
1494;świdek na ślubie;der;Trauzeuge;;0;
1495;spotkanie;das;Treffen;;0;
1496;schody;die;Treppe;Treppen;0;
1497;klatka schodowa;das;Treppenhaus;Treppenhäuser;0;
1498;sztuczka;der;Trick;Tricks;0;
1499;bidon;die;Trinkflasche;Trinkflaschen;0;
1500;napiwek;das;Trinkgeld;Trinkgelder;0;
1501;t-shirt;das;T-Shirt;T-Shirts;0;
1502;ścierka;das;Tuch;Tücher;0;
1503;drzwi;die;Tür;Türen;0;
1504;wieża;der;Turm;Türme;0;
1505;turniej;das;Turnier;Turniere;0;
1506;torba papierowa;die;Tüte;Tüten;0;
1507;metro;die;U-Bahn;U-Bahnen;0;
1508;przejście;der;übergang;;0;
1509;przejście;die;überquerung;überquerungen;0;
1510;niespodzianka;die;Überraschung;Überraschungen;0;
1511;nagłówek;die;Überschrift;Überschriften;0;
1512;tłumacz;der;Übersetzer;Übersetzer;0;
1513;tłumaczka;die;Übersetzerin;Übersetzerinnen;0;
1514;nadgodzina;die;Überstunde;Überstunden;0;
1515;przekonanie;die;überzeugung;;0;
1516;ćwiczenie;die;Übung;Übungen;0;
1517;brzeg;das;Ufer;Ufer;0;
1518;godzina;die;Uhr;Uhren;0;
1519;zegar;die;Uhr;Uhren;0;
1520;mechanizm zegara;das;Uhrwerk;;0;
1521;czas;die;Uhrzeit;Uhrzeiten;0;
1522;przebudowa;die;Umbauarbeit;;0;
1523;przełom/akapit;der;Umbruch;Umbrüche;0;
1524;ankieta;die;Umfrage;Umfragen;0;
1525;stosunki/kontakt;der;Umgang;brak;0;
1526;okolica;die;Umgebung;Umgebungen;0;
1527;objazd;die;Umleitung;Umleitungen;0;
1528;sprzedaż/obroty;der;Umsatz;;0;
1529;wdrożenie;die;Umsetzung;;0;
1530;okoliczność;der;Umstand;;0;
1531;przeprowadzka;der;Umzug;Umzüge;0;
1532;wypadek;der;Unfall;Unfälle;0;
1533;uniwersytet;die;Universität;Universitäten;0;
1534;nonsens;der;Unsinn;brak;0;
1535;bzdura/absurd;der;Unsinn;;0;
1536;suterena;das;Untergeschoss;Untergeschosse;0;
1537;utrzymanie;die;Unterhaltung;brak;0;
1538;nocleg;die;Unterkunft;Unterkünfte;0;
1539;dokument/podstawa;die;Unterlage;Unterlagen;0;
1540;podnajem;die;Untermiete;;0;
1541;przedsiębiorstwo;das;Unternehmen;Unternehmen;0;
1542;zakres przedsięwzięcia;der;Unternehmensbereich;;0;
1543;lekcja;der;Unterricht;Unterrichte;0;
1544;różnica;der;Unterschied;Unterschiede;0;
1545;podpis;die;Unterschrift;Unterschriften;0;
1546;znak podkreślenia;der;Unterstrich;brak;0;
1547;wsparcie;die;Unterstützung;Unterstützungen;0;
1548;research;die;Untersuchung;Untersuchungen;0;
1549;urlop;der;Urlaub;Urlaube;0;
1550;przyczyna;die;Ursache;Ursachen;0;
1551;ojciec;der;Vater;Väter;0;
1552;zawór;das;Ventil;Ventile;0;
1553;spotkanie;die;Verabredung;;0;
1554;impreza;die;Veranstaltung;Veranstaltungen;0;
1555;odpowiedzialność;die;Verantwortung;;0;
1556;czasownik;das;Verb;Verben;0;
1557;poprawa;die;Verbesserung;Verbesserungen;0;
1558;połączenie;die;Verbindung;Verbindungen;0;
1559;przestępstwo;das;Verbrechen;Verbrechen;0;
1560;zarobki;der;Verdienst;Verdienste;0;
1561;klub;der;Verein;Vereine;0;
1562;kompatybilność;die;Vereinbarkeit;;0;
1563;przeszłość;die;Vergangenheit;;0;
1564;porównanie;der;Vergleich;Vergleiche;0;
1565;zachowanie;das;Verhalten;;0;
1566;porównanie;das;Verhältnis;Verhältnisse;0;
1567;negocjacje;die;Verhandlung;;0;
1568;sprzedawca;der;Verkäufer;Verkäufer;0;
1569;cena sprzedaży;der;Verkaufspreis;;0;
1570;ruch;der;Verkehr;brak;0;
1571;transport;der;Verkehr;brak;0;
1572;środek komunikacji;das;Verkehrsmittel;Verkehrsmittel;0;
1573;wynajmujący;der;Vermieter;Vermieter;0;
1574;pośrednictwo;die;Vermittlung;;0;
1575;zamknięcie;der;Verschluss;Verschlüsse;0;
1576;karta ubezpieczeniowa;die;Versichertenkarte;Versịchertenkarten;0;
1577;ubezpieczenie;die;Versicherung;Versicherungen;0;
1578;spóźnienie;die;Verspätung;Verspätungen;0;
1579;obietnica;das;Versprechen;Versprechen;0;
1580;umysł;;Verstand;;0;
1581;zrozumienie;das;Verständnis;brak;0;
1582;wzmocnienie;die;Verstärkung;;0;
1583;próba;der;Versuch;Versuche;0;
1584;umowa;der;Vertrag;Verträge;0;
1585;zaufanie;das;Vertrauen;;0;
1586;administracja;die;Verwaltung;Verwaltungen;0;
1587;przodek;der;Verwandte;Verwandten;0;
1588;wideo;das;Video;Videos;0;
1589;obraz wideo;das;Videobild;Videobilder;0;
1590;dzielnica;das;Viertel;Viertel;0;
1591;kwadrans;das;Viertel;Viertel;0;
1592;kwadrans;die;Viertelstunde;Viertelstunden;0;
1593;wizytówka;die;Visitenkarte;Visitenkarten;0;
1594;ptak;der;Vogel;Vögel;0;
1595;samogłoska;der;Vokal;Vokale;0;
1596;festyn;das;Volksfest;Volksfeste;0;
1597;cały etat;die;Vollzeit;brak;0;
1598;warunek wstępny;die;Voraussetzung;Vorauszetzungen;0;
1599;przygotowanie;die;Vorbereitung;Vorbereitungen;0;
1600;wzór;das;Vorbild;Vorbilder;0;
1601;przedradość;die;Vorfreude;;0;
1602;proces/przebieg;der;Vorgang;Vorgänge;0;
1603;sposób postępowania;die;Vorgehensweise;;0;
1604;przełożony;der;Vorgesetzte;Vorgesetzten;0;
1605;prognoza;die;Vorhersage;Vorhersagen;0;
1606;wiedza podstawowa;die;Vorkenntnis;Vorkenntnisse;0;
1607;wykład;die;Vorlesung;Vorlesungen;0;
1608;przedpołudnie;der;Vormittag;Vormittage;0;
1609;imię;der;Vorname;Vornamen;0;
1610;przedmieścia;der;Vorort;Vororte;0;
1611;postanowienie;der;Vorsatz;Vorsätze;0;
1612;propozycja;der;Vorschlag;Vorschläge;0;
1613;ostrożność;die;Vorsicht;brak;0;
1614;przystawka;die;Vorspeise;Vorspeisen;0;
1615;przedstawienie;die;Vorstellung;;0;
1616;zaleta;der;Vorteil;Vorteile;0;
1617;wykład;der;Vortrag;Vorträge;0;
1618;stereotyp;das;Vorurteil;;0;
1619;pies wartowniczy;der;Wachhund;;0;
1620;pojazd;der;Wagen;Wagen;0;
1621;wóz;der;Wagen;Wagen;0;
1622;wybór;die;Wahl;Wahlen;0;
1623;wybór;die;Wahl;Wahlen;0;
1624;PRAWDA;die;Wahrheit;Wahrheiten;0;
1625;las;das;Wald;Wälder;0;
1626;ściana;die;Wand;Wände;0;
1627;postępowanie;der;Wandel;brak;0;
1628;wędrówka;die;Wanderung;Wanderungen;0;
1629;towar;die;Ware;Waren;0;
1630;koszyk produktów;der;Warenkorb;Warenkörbe;0;
1631;ostrzeżenie;die;Warnung;Warnungen;0;
1632;umywalka;das;Waschbecken;Waschbecken;0;
1633;pranie;die;Wäsche;brak;0;
1634;pralka;die;Waschmaschine;Waschmaschinen;0;
1635;woda;das;Wasser;Wasser;0;
1636;butelka wody;die;Wasserflasche;Wasserflaschen;0;
1637;kran;der;Wasserhahn;Wasserhähne;0;
1638;miska na wodę;der;Wassernapf;;0;
1639;poziomica;die;Wasserwaage;Wasserwaagen;0;
1640;wc;das;WC;WCs;0;
1641;zmiana;der;Wechsel;Wechsel;0;
1642;reszta/drobne;das;Wechselgeld;brak;0;
1643;budzik;der;Wecker;Wecker;0;
1644;droga/odległość;der;Weg;Wege;0;
1645;boże narodzenie;das;Weihnachten;brak;0;
1646;chwila;die;Weile;brak;0;
1647;wino;der;Wein;Weine;0;
1648;chwila;die;Weine;;0;
1649;pszenica;der;Weizen;Weizen;0;
1650;świat;die;Welt;Welten;0;
1651;wojna światowa;der;Weltkrieg;Weltkriege;0;
1652;mistrzostwo świata;die;Weltmeisterschaft;Weltmeisterschaften;0;
1653;punkt zwrotny;der;Wendepunkt;Wendepunkte;0;
1654;film reklamowy;der;Werbefilm;Werbefilme;0;
1655;reklama;der;Werbespot;Werbespots;0;
1656;reklama;die;Werbung;Werbungen;0;
1657;warsztat;die;Werkstatt;Werkstätten;0;
1658;narzędzie;das;Werkzeug;Werkzeuge;0;
1659;zachód;der;Westen;brak;0;
1660;pogoda;das;Wetter;brak;0;
1661;prognoza pogody;der;Wetterbericht;Wetterberichte;0;
1662;prognoza pogody;die;Wettervorhersage;Wettervorhersagen;0;
1663;zawody;der;Wettkampf;Wettkämpfe;0;
1664;konkurs;das;Wettspiel;;0;
1665;powtórzenie;die;Wiederholung;Wiederholungen;0;
1666;opór;der;Widerstand;Widerstände;0;
1667;łąka;die;Wiese;Wiesen;0;
1668;puszcza;die;Wildnis;Wildnisse;0;
1669;wiatr;der;Wind;Winde;0;
1670;zima;der;Winter;Winter;0;
1671;skutek;die;Wirkung;Wirkungen;0;
1672;gospodarka;die;Wirtschaft;Wirtschaften;0;
1673;wiedza;das;Wissen;brak;0;
1674;dowcip;der;Witz;Witze;0;
1675;tydzień;die;Woche;Wochen;0;
1676;dzień powszedni;der;Wochentag;Wochentage;0;
1677;dobre samopoczucie;das;Wohlbefinden;brak;0;
1678;dobrobyt;der;Wohlstand;brak;0;
1679;blok mieszkalny;der;Wohnblock;Wohnblöcke;0;
1680;typ zamieszkania;die;Wohnform;Wohnformen;0;
1681;mieszkanie w grupie;die;Wohngemeinschaft;Wohngemeinschaften;0;
1682;miejsce zamieszkania;der;Wohnort;Wohnorte;0;
1683;mieszkanie;die;Wohnung;Wohnungen;0;
1684;salon;das;Wohnzimmer;Wohnzimmer;0;
1685;chmura;die;Wolke;Wolken;0;
1686;koc wełniany;die;Wolldecke;Wolldecken;0;
1687;słowo;das;Wort;Wörter;0;
1688;słownictwo;der;Wortschatz;Wortschätze;0;
1689;życzenie;der;Wunsch;Wünsche;0;
1690;kostka;der;Würfel;Würfel;0;
1691;kiełbasa;die;Wurst;Würste;0;
1692;kiełbaska;das;Würstchen;Würstchen;0;
1693;liczba;die;Zahl;Zahlen;0;
1694;ząb;der;Zahn;Zähne;0;
1695;dentysta;der;Zahnarzt;Zahnärzte;0;
1696;szczoteczka do zębów;die;Zahnbürste;Zahnbürsten;0;
1697;pasta do zebów;die;Zahnpasta;brak;0;
1698;dystrybutor paliwa;die;Zapfsäule;;0;
1699;czary;der;Zauber;;0;
1700;zebra;das;Zebra;Zebras;0;
1701;przejście dla pieszych;der;Zebrastreifen;Zebrastreifen;0;
1702;rysunek;der;Zeichnung;Zeichnungen;0;
1703;palec wskazujący;der;Zeigefinger;;0;
1704;rząd/szereg;die;Zeile;Zeilen;0;
1705;czas;die;Zeitangabe;Zeitangaben;0;
1706;chwila;der;Zeitpunkt;Zeitpunkte;0;
1707;czasopismo;die;Zeitschrift;Zeitschriften;0;
1708;gazeta;die;Zeitung;Zeitungen;0;
1709;namiot;das;Zelt;Zelte;0;
1710;centymetr;der;Zentimeter;Zentimeter;0;
1711;centrum;das;Zentrum;Zentren;0;
1712;certyfikat;das;Zertifikat;Zertifikate;0;
1713;paragon;der;Zettel;Zettel;0;
1714;świadectwo;das;Zeugnis;Zeugnisse;0;
1715;cegła;der;Ziegel;Ziegel;0;
1716;cel;das;Ziel;Ziele;0;
1717;papieros;die;Zigarette;Zigaretten;0;
1718;pokój;das;Zimmer;Zimmer;0;
1719;odsetki;der;Zins;Zinsen;0;
1720;ciasto cytrynowe;der;Zitronenkuchen;Zitronenkuchen;0;
1721;cło;der;Zoll;Zölle;0;
1722;zoo;der;Zoo;Zoos;0;
1723;przygotowanie;die;Zuberei;;0;
1724;cukier;der;Zucker;brak;0;
1725;zadowolenie;die;Zufriedenheit;brak;0;
1726;pociąg;der;Zug;Züge;0;
1727;wejście/dostęp;der;Zugang;Zugänge;0;
1728;dostępność;die;Zugänglichkeit;;0;
1729;dom (home);das;Zuhause;brak;0;
1730;słuchacz;der;Zuhörer;Zuhörer;0;
1731;przyszłość;die;Zukunft;brak;0;
1732;akceptacja/obietnica;die;Zusage;Zusagen;0;
1733;podsumowanie;die;Zusammenfassung;;0;
1734;więź;der;Zusammenhalt;;0;
1735;kontekst/związek;der;Zusammenhang;Zusammenhänge;0;
1736;stan;der;Zustand;Zustände;0;
1737;kompetencje;die;Zuständigkeit;;0;
1738;niezawodność;die;Zuverlässigkeit;;0;
1739;cel/sens/zastosowanie;der;Zweck;Zwecke;0;
1740;cebula;die;Zwiebel;Zwiebeln;0;
1741;odporność/siły obronne;;brak;Abwehrkräfte;0;
1742;<kivy.uix.textinput.TextInput object at 0x000001DD17C6BB60>;<kivy.uix.textinput.TextInput object at 0x000001DD17C8AC80>;<kivy.uix.textinput.TextInput object at 0x000001DD1C699DA0>;<kivy.uix.textinput.TextInput object at 0x000001DD1C6C4EC0>;0;
1743;<kivy.uix.textinput.TextInput object at 0x000001DD17C6BB60>;<kivy.uix.textinput.TextInput object at 0x000001DD17C8AC80>;<kivy.uix.textinput.TextInput object at 0x000001DD1C699DA0>;<kivy.uix.textinput.TextInput object at 0x000001DD1C6C4EC0>;0;
1744;<kivy.uix.textinput.TextInput object at 0x000001DD17C6BB60>;<kivy.uix.textinput.TextInput object at 0x000001DD17C8AC80>;<kivy.uix.textinput.TextInput object at 0x000001DD1C699DA0>;<kivy.uix.textinput.TextInput object at 0x000001DD1C6C4EC0>;0;
1745;<kivy.uix.textinput.TextInput object at 0x000001DD17C6BB60>;<kivy.uix.textinput.TextInput object at 0x000001DD17C8AC80>;<kivy.uix.textinput.TextInput object at 0x000001DD1C699DA0>;<kivy.uix.textinput.TextInput object at 0x000001DD1C6C4EC0>;0;
1746;<kivy.uix.textinput.TextInput object at 0x000001DD17C6BB60>;<kivy.uix.textinput.TextInput object at 0x000001DD17C8AC80>;<kivy.uix.textinput.TextInput object at 0x000001DD1C699DA0>;<kivy.uix.textinput.TextInput object at 0x000001DD1C6C4EC0>;0;
1747;<kivy.uix.textinput.TextInput object at 0x000001DD17C6BB60>;<kivy.uix.textinput.TextInput object at 0x000001DD17C8AC80>;<kivy.uix.textinput.TextInput object at 0x000001DD1C699DA0>;<kivy.uix.textinput.TextInput object at 0x000001DD1C6C4EC0>;0;
